0.200000 5.925000e-02 0.022361 5.299481e-01
0.600000 5.025000e-02 0.067082 4.494497e-01
1.000000 5.950000e-02 0.111803 5.321842e-01
1.400000 6.000000e-02 0.156525 5.366563e-01
1.800000 4.850000e-02 0.201246 4.337972e-01
2.200000 4.900000e-02 0.245967 4.382693e-01
2.600000 5.475000e-02 0.290689 4.896989e-01
3.000000 5.575000e-02 0.335410 4.986432e-01
3.400000 5.250000e-02 0.380132 4.695743e-01
3.800000 5.550000e-02 0.424853 4.964071e-01
4.200000 5.100000e-02 0.469574 4.561579e-01
4.600000 4.925000e-02 0.514296 4.405054e-01
5.000000 5.325000e-02 0.559017 4.762825e-01
5.400000 4.550000e-02 0.603738 4.069644e-01
5.800000 4.725000e-02 0.648460 4.226168e-01
6.200000 4.650000e-02 0.693181 4.159086e-01
6.600000 4.225000e-02 0.737902 3.778955e-01
7.000000 4.500000e-02 0.782624 4.024922e-01
7.400000 4.900000e-02 0.827345 4.382693e-01
7.800000 4.375000e-02 0.872067 3.913119e-01
8.200000 4.050000e-02 0.916788 3.622430e-01
8.600000 4.425000e-02 0.961509 3.957840e-01
9.000000 4.300000e-02 1.006231 3.846037e-01
9.400000 4.175000e-02 1.050952 3.734234e-01
9.800000 3.700000e-02 1.095673 3.309381e-01
10.200000 3.750000e-01 1.140395 3.354102e+00
10.600000 3.750000e-02 1.185116 3.354102e-01
11.000000 4.075000e-02 1.229837 3.644791e-01
11.400000 3.950000e-02 1.274559 3.532987e-01
11.800000 4.000000e-02 1.319280 3.577709e-01
12.200000 3.450000e-02 1.364001 3.085774e-01
12.600000 3.475000e-02 1.408723 3.108134e-01
13.000000 3.075000e-02 1.453444 2.750364e-01
13.400000 3.500000e-02 1.498166 3.130495e-01
13.800000 3.050000e-02 1.542887 2.728003e-01
14.200000 2.675000e-02 1.587608 2.392593e-01
14.600000 3.075000e-02 1.632330 2.750364e-01
15.000000 3.100000e-02 1.677051 2.772724e-01
15.400000 3.125000e-02 1.721772 2.795085e-01
15.800000 2.825000e-02 1.766494 2.526757e-01
16.200000 2.300000e-02 1.811215 2.057183e-01
16.600000 2.925000e-02 1.855936 2.616200e-01
17.000000 2.400000e-02 1.900658 2.146625e-01
17.400000 2.475000e-02 1.945379 2.213707e-01
17.800000 2.375000e-02 1.990100 2.124265e-01
18.200000 1.825000e-02 2.034822 1.632330e-01
18.600000 1.925000e-02 2.079543 1.721772e-01
19.000000 2.075000e-02 2.124265 1.855936e-01
19.400000 1.850000e-02 2.168986 1.654690e-01
19.800000 1.800000e-02 2.213707 1.609969e-01
20.200000 1.175000e-02 2.258429 1.050952e-01
20.600000 1.200000e-02 2.303150 1.073313e-01
21.000000 1.275000e-02 2.347871 1.140395e-01
21.400000 1.125000e-02 2.392593 1.006231e-01
21.800000 8.000000e-03 2.437314 7.155418e-02
22.200000 8.250000e-03 2.482035 7.379024e-02
22.600000 1.075000e-02 2.526757 9.615092e-02
23.000000 1.075000e-02 2.571478 9.615092e-02
23.400000 9.500000e-03 2.616200 8.497058e-02
23.800000 6.250000e-03 2.660921 5.590170e-02
24.200000 8.250000e-03 2.705642 7.379024e-02
24.600000 6.250000e-03 2.750364 5.590170e-02
25.000000 6.250000e-03 2.795085 5.590170e-02
25.400000 6.250000e-03 2.839806 5.590170e-02
25.800000 4.500000e-03 2.884528 4.024922e-02
26.200000 5.750000e-03 2.929249 5.142956e-02
26.600000 4.250000e-03 2.973970 3.801316e-02
27.000000 5.500000e-03 3.018692 4.919350e-02
27.400000 5.000000e-03 3.063413 4.472136e-02
27.800000 4.500000e-03 3.108134 4.024922e-02
28.200000 1.750000e-03 3.152856 1.565248e-02
28.600000 4.250000e-03 3.197577 3.801316e-02
29.000000 3.750000e-03 3.242299 3.354102e-02
29.400000 1.750000e-03 3.287020 1.565248e-02
29.800000 2.750000e-03 3.331741 2.459675e-02
30.200000 1.750000e-03 3.376463 1.565248e-02
30.600000 1.250000e-03 3.421184 1.118034e-02
31.000000 3.000000e-03 3.465905 2.683282e-02
31.400000 1.250000e-03 3.510627 1.118034e-02
31.800000 2.750000e-03 3.555348 2.459675e-02
32.200000 2.250000e-03 3.600069 2.012461e-02
32.600000 2.250000e-03 3.644791 2.012461e-02
33.000000 2.750000e-03 3.689512 2.459675e-02
33.400000 2.250000e-03 3.734234 2.012461e-02
33.800000 5.000000e-04 3.778955 4.472136e-03
34.200000 1.000000e-03 3.823676 8.944272e-03
34.600000 5.000000e-04 3.868398 4.472136e-03
35.000000 1.250000e-03 3.913119 1.118034e-02
35.400000 7.500000e-04 3.957840 6.708204e-03
35.800000 5.000000e-04 4.002562 4.472136e-03
36.200000 1.250000e-03 4.047283 1.118034e-02
36.600000 5.000000e-04 4.092004 4.472136e-03
37.000000 7.500000e-04 4.136726 6.708204e-03
37.400000 1.250000e-03 4.181447 1.118034e-02
37.800000 0.000000e+00 4.226168 0.000000e+00
38.200000 1.250000e-03 4.270890 1.118034e-02
38.600000 5.000000e-04 4.315611 4.472136e-03
39.000000 1.500000e-03 4.360333 1.341641e-02
39.400000 0.000000e+00 4.405054 0.000000e+00
39.800000 7.500000e-04 4.449775 6.708204e-03
40.200000 5.000000e-04 4.494497 4.472136e-03
40.600000 0.000000e+00 4.539218 0.000000e+00
41.000000 2.500000e-04 4.583939 2.236068e-03
