10.450000 1.240000e-03 2.336691 0.000000e+00
10.550000 1.340000e-03 2.359052 0.000000e+00
10.650000 1.010000e-03 2.381412 0.000000e+00
10.750000 9.200000e-04 2.403773 0.000000e+00
10.850000 9.200000e-04 2.426134 0.000000e+00
10.950000 7.700000e-04 2.448494 0.000000e+00
11.050000 6.600000e-04 2.470855 0.000000e+00
11.150000 6.700000e-04 2.493216 0.000000e+00
11.250000 6.300000e-04 2.515576 0.000000e+00
11.350000 5.900000e-04 2.537937 0.000000e+00
11.450000 5.700000e-04 2.560298 0.000000e+00
11.550000 4.100000e-04 2.582659 0.000000e+00
11.650000 4.500000e-04 2.605019 0.000000e+00
11.750000 2.800000e-04 2.627380 0.000000e+00
11.850000 4.500000e-04 2.649741 0.000000e+00
11.950000 5.100000e-04 2.672101 0.000000e+00
12.050000 2.800000e-04 2.694462 0.000000e+00
12.150000 3.300000e-04 2.716823 0.000000e+00
12.250000 3.600000e-04 2.739183 0.000000e+00
12.350000 3.400000e-04 2.761544 0.000000e+00
12.450000 2.600000e-04 2.783905 0.000000e+00
12.550000 2.700000e-04 2.806265 0.000000e+00
12.650000 1.900000e-04 2.828626 0.000000e+00
12.750000 1.700000e-04 2.850987 0.000000e+00
12.850000 2.000000e-04 2.873347 0.000000e+00
12.950000 1.800000e-04 2.895708 0.000000e+00
13.050000 1.800000e-04 2.918069 0.000000e+00
13.150000 1.200000e-04 2.940429 0.000000e+00
13.250000 7.000000e-05 2.962790 0.000000e+00
13.350000 1.500000e-04 2.985151 0.000000e+00
13.450000 1.000000e-04 3.007511 0.000000e+00
13.550000 9.000000e-05 3.029872 0.000000e+00
13.650000 7.000000e-05 3.052233 0.000000e+00
13.750000 1.100000e-04 3.074593 0.000000e+00
13.850000 1.000000e-04 3.096954 0.000000e+00
13.950000 8.000000e-05 3.119315 0.000000e+00
14.050000 6.000000e-05 3.141676 0.000000e+00
14.150000 9.000000e-05 3.164036 0.000000e+00
14.250000 5.000000e-05 3.186397 0.000000e+00
14.350000 5.000000e-05 3.208758 0.000000e+00
14.450000 6.000000e-05 3.231118 0.000000e+00
14.550000 5.000000e-05 3.253479 0.000000e+00
14.650000 5.000000e-05 3.275840 0.000000e+00
14.750000 5.000000e-05 3.298200 0.000000e+00
14.850000 5.000000e-05 3.320561 0.000000e+00
14.950000 4.000000e-05 3.342922 0.000000e+00
15.050000 2.000000e-05 3.365282 0.000000e+00
15.150000 1.000000e-05 3.387643 0.000000e+00
15.250000 1.000000e-05 3.410004 0.000000e+00
15.350000 4.000000e-05 3.432364 0.000000e+00
15.450000 2.000000e-05 3.454725 0.000000e+00
15.550000 1.000000e-05 3.477086 0.000000e+00
15.650000 4.000000e-05 3.499446 0.000000e+00
15.750000 1.000000e-05 3.521807 0.000000e+00
15.850000 0.000000e+00 3.544168 0.000000e+00
15.950000 3.000000e-05 3.566528 0.000000e+00
16.050000 3.000000e-05 3.588889 0.000000e+00
16.150000 0.000000e+00 3.611250 0.000000e+00
16.250000 2.000000e-05 3.633610 0.000000e+00
16.350000 0.000000e+00 3.655971 0.000000e+00
16.450000 0.000000e+00 3.678332 0.000000e+00
16.550000 1.000000e-05 3.700693 0.000000e+00
16.650000 1.000000e-05 3.723053 0.000000e+00
16.750000 0.000000e+00 3.745414 0.000000e+00
16.850000 0.000000e+00 3.767775 0.000000e+00
16.950000 0.000000e+00 3.790135 0.000000e+00
17.050000 0.000000e+00 3.812496 0.000000e+00
17.150000 0.000000e+00 3.834857 0.000000e+00
17.250000 0.000000e+00 3.857217 0.000000e+00
17.350000 2.000000e-05 3.879578 0.000000e+00
17.450000 1.000000e-05 3.901939 0.000000e+00
17.550000 0.000000e+00 3.924299 0.000000e+00
17.650000 0.000000e+00 3.946660 0.000000e+00
17.750000 2.000000e-05 3.969021 0.000000e+00
17.850000 0.000000e+00 3.991381 0.000000e+00
17.950000 1.000000e-05 4.013742 0.000000e+00
18.050000 0.000000e+00 4.036103 0.000000e+00
18.150000 0.000000e+00 4.058463 0.000000e+00
18.250000 0.000000e+00 4.080824 0.000000e+00
18.350000 0.000000e+00 4.103185 0.000000e+00
18.450000 0.000000e+00 4.125545 0.000000e+00
18.550000 0.000000e+00 4.147906 0.000000e+00
18.650000 0.000000e+00 4.170267 0.000000e+00
18.750000 0.000000e+00 4.192627 0.000000e+00
18.850000 0.000000e+00 4.214988 0.000000e+00
18.950000 2.000000e-05 4.237349 0.000000e+00
19.050000 0.000000e+00 4.259709 0.000000e+00
19.150000 0.000000e+00 4.282070 0.000000e+00
19.250000 0.000000e+00 4.304431 0.000000e+00
19.350000 0.000000e+00 4.326792 0.000000e+00
19.450000 0.000000e+00 4.349152 0.000000e+00
19.550000 1.000000e-05 4.371513 0.000000e+00
19.650000 0.000000e+00 4.393874 0.000000e+00
19.750000 0.000000e+00 4.416234 0.000000e+00
19.850000 0.000000e+00 4.438595 0.000000e+00
19.950000 0.000000e+00 4.460956 0.000000e+00
